Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
129920,KR7129920005,대성하이텍,KOSDAQ,벤처기업부,6720,1,90,1.36,6700,6880,6650,138791,936439180,92165156160,13715053,KSQ
352770,KR7352770002,클리노믹스,KOSDAQ,기술성장기업부,2875,1,215,8.08,2690,2920,2575,4452214,12430494800,91928352125,31975079,KSQ
424980,KR7424980001,마이크로투나노,KOSDAQ,기술성장기업부,15510,2,-200,-1.27,15990,16000,15500,25517,400086880,91801983900,5918890,KSQ
031820,KR7031820004,콤텍시스템,KOSPI,,758,1,20,2.71,748,779,737,2646745,2023339844,91757011228,121051466,STK
046120,KR7046120002,오르비텍,KOSDAQ,중견기업부,3385,1,85,2.58,3310,3390,3295,215477,719902760,91627969240,27068824,KSQ
016090,KR7016090003,대현,KOSPI,,2065,1,10,0.49,2060,2065,2040,58392,119915740,91442970150,44282310,STK
025550,KR7025550005,한국선재,KOSDAQ,우량기업부,3820,3,0,0.0,3835,3850,3790,74131,282432370,91333136360,23909198,KSQ
065130,KR7065130007,탑엔지니어링,KOSDAQ,중견기업부,5350,1,50,0.94,5360,5450,5250,34296,183625870,91315394300,17068298,KSQ
087260,KR7087260006,모바일어플라이언스,KOSDAQ,벤처기업부,2805,1,35,1.26,2765,2830,2765,140480,394017545,91310775105,32552861,KSQ
014200,KR7014200000,광림,KOSDAQ,관리종목(소속부없음),1006,0,0,0.0,0,0,0,0,0,91250936176,90706696,KSQ
105740,KR7105740005,디케이락,KOSDAQ,우량기업부,8970,3,0,0.0,8990,9050,8930,54516,489104820,91103921610,10156513,KSQ
368600,KR7368600003,아이씨에이치,KOSDAQ,기술성장기업부,5190,2,-40,-0.76,5220,5250,5130,23676,122763940,91024015740,17538346,KSQ
060540,KR7060540002,에스에이티,KOSDAQ,중견기업부,3460,1,735,26.97,2740,3510,2695,28846883,94405472905,90421238760,26133306,KSQ
123410,KR7123410003,코리아에프티,KOSDAQ,우량기업부,3245,1,60,1.88,3200,3275,3180,237261,770780405,90344252680,27841064,KSQ
140610,KR7140610007,엔솔바이오사이언스,KONEX,일반기업부,8330,5,-1470,-15.0,8330,8330,8330,4333,36093890,90195690620,10827814,KNX
012790,KR7012790002,신일제약,KOSDAQ,우량기업부,7520,1,30,0.4,7500,7570,7450,15827,118730400,90137840800,11986415,KSQ
036090,KR7036090009,위지트,KOSDAQ,중견기업부,807,2,-18,-2.18,821,824,802,1187892,962825535,90119186178,111671854,KSQ
032540,KR7032540007,TJ미디어,KOSDAQ,중견기업부,6450,2,-150,-2.27,6600,6690,6450,50356,328788910,89858878050,13931609,KSQ
004650,KR7004650008,창해에탄올,KOSDAQ,우량기업부,9760,2,-50,-0.51,9910,9910,9760,4233,41615460,89703037600,9190885,KSQ
241770,KR7241770007,메카로,KOSDAQ,우량기업부,8790,1,90,1.03,8750,8910,8630,10385,90886450,89593305600,10192640,KSQ
023810,KR7023810005,인팩,KOSPI,,8940,3,0,0.0,8870,9100,8830,21719,194836570,89400000000,10000000,STK
092440,KR7092440007,기신정기,KOSPI,,3055,1,5,0.16,3050,3055,3040,11077,33783395,89206000000,29200000,STK
065950,KR7065950008,웰크론,KOSDAQ,우량기업부,3155,1,75,2.44,3070,3165,3045,597504,1857389950,89069757810,28231302,KSQ
438700,KR7438700007,버넥트,KOSDAQ,기술성장기업부,8100,1,550,7.28,7560,9290,7560,2777313,23704769350,89063064000,10995440,KSQ
009200,KR7009200007,무림페이퍼,KOSPI,,2140,2,-35,-1.61,2170,2180,2135,61250,131781460,89043923400,41609310,STK
013360,KR7013360003,일성건설,KOSPI,,1647,1,7,0.43,1647,1655,1630,70894,116509519,88978977360,54024880,STK
327260,KR7327260006,RF머트리얼즈,KOSDAQ,벤처기업부,10550,1,30,0.29,10480,10570,10350,21445,223733670,88970587050,8433231,KSQ
333430,KR7333430007,일승,KOSDAQ,중견기업부,2895,2,-5,-0.17,2900,2925,2870,60623,175770400,88953932565,30726747,KSQ
020710,KR7020710000,시공테크,KOSDAQ,우량기업부,4430,1,10,0.23,4420,4440,4395,92082,406373105,88812507100,20047970,KSQ
365330,KR7365330000,에스와이스틸텍,KOSDAQ,중견기업부,2900,1,25,0.87,2860,2945,2820,490471,1421534110,88769000000,30610000,KSQ
036640,KR7036640001,HRS,KOSDAQ,우량기업부,5420,1,100,1.88,5320,5430,5290,67488,362321630,88643016000,16354800,KSQ
255220,KR7255220006,SG,KOSDAQ,중견기업부,1860,2,-139,-6.95,1999,2065,1811,1491534,2894546101,88429526160,47542756,KSQ
208140,KR7208140004,정다운,KOSDAQ,우량기업부,2705,2,-75,-2.7,2780,2800,2690,163095,444015695,88410885430,32684246,KSQ
218150,KR7218150001,미래생명자원,KOSDAQ,벤처기업부,4325,1,5,0.12,4305,4355,4305,123458,534781650,88298343650,20415802,KSQ
053290,KR7053290003,NE능률,KOSDAQ,우량기업부,5340,2,-40,-0.74,5450,5450,5200,136578,724361950,88250479380,16526307,KSQ
010960,KR7010960003,삼호개발,KOSPI,,3530,2,-20,-0.56,3560,3560,3500,19231,67685210,88250000000,25000000,STK
097800,KR7097800007,윈팩,KOSDAQ,중견기업부,1480,2,-15,-1.0,1505,1505,1465,188145,277799280,88185054080,59584496,KSQ
091440,KR7091440008,텔레필드,KOSDAQ,벤처기업부,8610,1,190,2.26,8320,9070,8250,590727,5102863650,88149085290,10237989,KSQ
330730,KR7330730003,스톤브릿지벤처스,KOSDAQ,중견기업부,4850,2,-370,-7.09,5490,6000,4525,13505750,70033743355,87958775500,18135830,KSQ
260660,KR7260660006,알리코제약,KOSDAQ,우량기업부,5720,3,0,0.0,5800,5800,5650,17552,99911930,87670560120,15327021,KSQ
063440,KR7063440002,SM Life Design,KOSDAQ,중견기업부,1902,3,0,0.0,1903,1925,1900,43260,82455471,87547450908,46029154,KSQ
089790,KR7089790000,제이티,KOSDAQ,벤처기업부,8480,2,-30,-0.35,8590,8620,8260,99804,838654930,87475550240,10315513,KSQ
013720,KR7013720008,CBI,KOSDAQ,중견기업부,2150,2,-50,-2.27,2205,2275,2010,1927621,4238539920,87466532200,40682108,KSQ
240600,KR7240600007,유진테크놀로지,KOSDAQ,중견기업부,12620,2,-60,-0.47,12700,12900,12600,50119,636809760,87433265620,6928151,KSQ
004770,KR7004770004,써니전자,KOSPI,,2505,3,0,0.0,2505,2515,2460,262185,650631750,87286752555,34845011,STK
134580,KR7134580000,탑코미디어,KOSDAQ,중견기업부,3960,1,245,6.59,3715,4395,3715,1833710,7508033330,87222037320,22025767,KSQ
246720,KR7246720007,아스타,KOSDAQ,중견기업부,6700,2,-50,-0.74,6750,6850,6640,49283,329909070,87198657500,13014725,KSQ
038680,KR7038680005,에스넷,KOSDAQ,중견기업부,4725,2,-5,-0.11,4780,4780,4695,77301,365907270,87095329650,18432874,KSQ
051490,KR7051490001,나라엠앤디,KOSDAQ,우량기업부,6130,1,60,0.99,6100,6190,6080,45788,280934200,87046000000,14200000,KSQ
057030,KR7057030009,YBM넷,KOSDAQ,중견기업부,5330,2,-370,-6.49,5620,5630,5320,1066046,5776591300,86946675010,16312697,KSQ
007590,KR7007590003,동방아그로,KOSPI,,6380,2,-10,-0.16,6390,6430,6380,12329,78965620,86880141260,13617577,STK
196300,KR7196300008,애니젠,KOSDAQ,기술성장기업부,14620,1,20,0.14,14500,14640,14400,20620,300431880,86803238280,5937294,KSQ
009730,KR7009730003,코센,KOSDAQ,중견기업부,2840,1,20,0.71,2815,2875,2790,190012,538037265,86781238160,30556774,KSQ
103840,KR7103840005,우양,KOSDAQ,중견기업부,5300,1,310,6.21,5010,5370,5010,591611,3102549170,86742068400,16366428,KSQ
005740,KR7005740006,크라운해태홀딩스,KOSPI,,5840,1,10,0.17,5900,5920,5800,7458,43635830,86708506480,14847347,STK
054920,KR7054920004,한컴위드,KOSDAQ,중견기업부,3060,2,-10,-0.33,3045,3080,3020,125146,381570560,86344267860,28217081,KSQ
239610,KR7239610009,에이치엘사이언스,KOSDAQ,우량기업부,16010,1,560,3.62,15590,18180,15380,298244,5075859210,86327761150,5392115,KSQ
043910,KR7043910009,자연과환경,KOSDAQ,중견기업부,1060,1,7,0.66,1053,1072,1050,285898,303515767,86274944420,81391457,KSQ
003780,KR7003780004,진양산업,KOSPI,,6630,2,-60,-0.9,6690,6720,6620,79357,528552410,86190000000,13000000,STK
001560,KR7001560002,제일연마,KOSPI,,8610,2,-10,-0.12,8620,8820,8600,1109,9609050,86100000000,10000000,STK
307180,KR7307180000,아이엘사이언스,KOSDAQ,벤처기업부,3320,1,85,2.63,3235,3390,3205,140107,462285380,85729674120,25822191,KSQ
039240,KR7039240007,경남스틸,KOSDAQ,우량기업부,3175,1,5,0.16,3170,3205,3155,71224,225819565,85660242700,26979604,KSQ
377220,KR7377220009,프롬바이오,KOSDAQ,기술성장기업부,6050,1,60,1.0,5980,6430,5940,248383,1512882660,85637750000,14155000,KSQ
119650,KR7119650000,KC코트렐,KOSPI,,1678,1,18,1.08,1660,1740,1650,529861,899983499,85469651540,50935430,STK
054040,KR7054040001,한국컴퓨터,KOSDAQ,우량기업부,5310,2,-60,-1.12,5370,5420,5290,80581,430046440,85338549900,16071290,KSQ
417860,KR7417860004,오브젠,KOSDAQ,기술성장기업부,21850,1,500,2.34,21600,22200,21400,19120,419040650,85320972500,3904850,KSQ
066310,KR7066310004,큐에스아이,KOSDAQ,벤처기업부,9200,2,-150,-1.6,9330,9430,9180,134797,1247990900,85298913200,9271621,KSQ
115500,KR7115500001,케이씨에스,KOSDAQ,중견기업부,7100,1,60,0.85,7090,7120,6970,100138,705823750,85200000000,12000000,KSQ
226340,KR7226340008,본느,KOSDAQ,중견기업부,2415,2,-15,-0.62,2445,2450,2355,370634,888635880,85034120640,35210816,KSQ
001290,KR7001290006,상상인증권,KOSPI,,784,1,4,0.51,780,798,776,63955,50181711,84936302080,108337120,STK
041520,KR7041520008,이라이콤,KOSDAQ,중견기업부,6960,3,0,0.0,6890,6960,6820,22592,155643240,84833560800,12188730,KSQ
066910,KR7066910001,손오공,KOSDAQ,중견기업부,2510,1,165,7.04,2350,2520,2345,835835,2064075345,84798490090,33784259,KSQ
163560,KR7163560006,동일고무벨트,KOSPI,,6100,2,-10,-0.16,6100,6180,6100,13399,82214420,84790000000,13900000,STK
214270,KR7214270001,FSN,KOSDAQ,중견기업부,2545,1,10,0.39,2515,2920,2500,8670301,23783673275,84622428335,33250463,KSQ
005800,KR7005800008,신영와코루,KOSPI,,9390,3,0,0.0,9380,9470,9300,4748,44384880,84510000000,9000000,STK
024940,KR7024940009,PN풍년,KOSDAQ,벤처기업부,8450,2,-50,-0.59,8430,8590,8400,44498,378963160,84500000000,10000000,KSQ
355150,KR7355150004,코스텍시스,KOSDAQ,벤처기업부,2240,2,-45,-1.97,2285,2310,2220,120361,272364135,84232624000,37603850,KSQ
019590,KR7019590009,엠벤처투자,KOSDAQ,중견기업부,739,1,36,5.12,714,739,653,639574,449353722,84221274538,113966542,KSQ
204610,KR7204610000,티쓰리,KOSDAQ,벤처기업부,1251,1,6,0.48,1250,1277,1240,3623775,4216271075,84179439720,67289720,KSQ
024890,KR7024890006,대원화성,KOSPI,,2040,1,53,2.67,2070,2540,2035,5994623,13806615290,84148270080,41249152,STK
058730,KR7058730003,다스코,KOSPI,,4335,1,70,1.64,4265,4360,4265,126703,548073135,84085739235,19396941,STK
100590,KR7100590009,머큐리,KOSDAQ,우량기업부,5310,1,140,2.71,5170,5400,5170,117640,622295700,84057422130,15830023,KSQ
024910,KR7024910002,경창산업,KOSDAQ,우량기업부,2340,1,40,1.74,2300,2365,2295,113186,264222765,83816471700,35819005,KSQ
025560,KR7025560004,미래산업,KOSPI,,2750,1,90,3.38,2655,2830,2630,1551236,4290085090,83681867500,30429770,STK
003610,KR7003610003,방림,KOSPI,,1976,1,4,0.2,1960,1982,1957,44981,88389214,83612641840,42314090,STK
241520,KR7241520006,DSC인베스트먼트,KOSDAQ,중견기업부,3005,2,-115,-3.69,3115,3390,3005,563582,1790157865,83573266015,27811403,KSQ
024950,KR7024950008,삼천리자전거,KOSDAQ,우량기업부,6290,3,0,0.0,6290,6310,6250,32570,204442400,83490799330,13273577,KSQ
013870,KR7013870001,지엠비코리아,KOSPI,,4375,1,65,1.51,4335,4400,4335,4584,20058760,83441225000,19072280,STK
018500,KR7018500009,동원금속,KOSPI,,1782,1,139,8.46,1652,1784,1632,1337067,2312188983,83317290606,46754933,STK
036670,KR7036670008,KCI,KOSDAQ,우량기업부,7390,1,160,2.21,7180,7400,7180,14679,107809930,83285300000,11270000,KSQ
066980,KR7066980004,한성크린텍,KOSDAQ,중견기업부,1664,1,39,2.4,1615,1695,1610,107644,177025328,83258953856,50035429,KSQ
000910,KR7000910000,유니온,KOSPI,,5330,1,30,0.57,5320,5380,5270,287140,1529142340,83209929270,15611619,STK
004960,KR7004960001,한신공영,KOSPI,,7190,2,-10,-0.14,7270,7270,7180,14111,101725340,83193347380,11570702,STK
046970,KR7046970000,우리로,KOSDAQ,벤처기업부,1898,2,-6,-0.32,1900,1920,1868,955371,1809261537,83179848102,43824999,KSQ
049430,KR7049430002,코메론,KOSDAQ,우량기업부,9190,2,-10,-0.11,9280,9280,9110,3707,33857230,83151120000,9048000,KSQ
263800,KR7263800005,데이타솔루션,KOSDAQ,중견기업부,5110,1,40,0.79,5050,5150,5050,119169,605379870,82865701800,16216380,KSQ
005870,KR7005870001,휴니드,KOSPI,,5870,1,40,0.69,5840,5970,5840,138467,816803380,82861008050,14116015,STK
122350,KR7122350002,삼기,KOSDAQ,중견기업부,2160,1,35,1.65,2125,2195,2125,110973,239868770,82813164480,38339428,KSQ
214610,KR7214610008,미코바이오메드,KOSDAQ,기술성장기업부,1900,1,30,1.6,1870,1906,1858,896201,1681022872,82780995500,43568945,KSQ
091590,KR7091590000,남화토건,KOSDAQ,우량기업부,7050,2,-110,-1.54,7020,7230,7000,127926,903253680,82767000000,11740000,KSQ
046390,KR7046390001,삼화네트웍스,KOSDAQ,중견기업부,1917,2,-15,-0.78,1944,1949,1897,196680,377101842,82762512561,43172933,KSQ
011420,KR7011420007,갤럭시아에스엠,KOSPI,,3000,1,50,1.69,2885,3000,2820,1766339,5161270175,82648932000,27549644,STK
301300,KR7301300000,바이브컴퍼니,KOSDAQ,기술성장기업부,6700,2,-210,-3.04,6910,7700,6700,116278,807766050,82579469800,12325294,KSQ
186230,KR7186230009,그린플러스,KOSDAQ,벤처기업부,7630,1,310,4.23,7420,8420,7330,754297,5943081790,82558034440,10820188,KSQ
294630,KR7294630009,서남,KOSDAQ,기술성장기업부,3505,1,220,6.7,3300,4000,3290,9792726,36105256930,82502298795,23538459,KSQ
101330,KR7101330009,모베이스,KOSDAQ,중견기업부,3560,1,250,7.55,3320,3560,3285,696718,2425923615,82403423240,23147029,KSQ
217950,KR7217950005,파마리서치바이오,KONEX,일반기업부,20250,1,250,1.25,20000,20250,20000,822,16441900,82303917750,4064391,KNX
075180,KR7075180000,새론오토모티브,KOSPI,,4280,1,45,1.06,4310,4310,4200,640,2734675,82176000000,19200000,STK
347770,KR7347770000,핌스,KOSDAQ,벤처기업부,3595,2,-50,-1.37,3625,3675,3590,33821,122972470,82171065990,22857042,KSQ
131030,KR7131030009,옵투스제약,KOSDAQ,우량기업부,5080,2,-30,-0.59,5110,5130,5080,15444,78791310,82058062960,16153162,KSQ
363260,KR7363260001,모비데이즈,KOSDAQ,벤처기업부,510,1,5,0.99,500,540,496,937749,485101979,82017611970,160818847,KSQ
339950,KR7339950008,아이비김영,KOSDAQ,중견기업부,1824,2,-7,-0.38,1832,1855,1816,87510,160317580,81982698720,44946655,KSQ
006090,KR7006090005,사조오양,KOSPI,,8680,3,0,0.0,8700,8720,8630,5486,47614930,81789374520,9422739,STK
004270,KR7004270005,남성,KOSPI,,2255,2,-55,-2.38,2300,2300,2235,439591,997203800,81658420800,36212160,STK
033130,KR7033130006,디지틀조선,KOSDAQ,중견기업부,2200,1,10,0.46,2205,2220,2180,106862,235317535,81653587400,37115267,KSQ
085310,KR7085310001,엔케이,KOSPI,,1020,3,0,0.0,1013,1021,1011,157224,159749771,81583019040,79983352,STK
004910,KR7004910006,조광페인트,KOSPI,,6370,1,40,0.63,6390,6440,6300,6034,38197300,81536000000,12800000,STK
378800,KR7378800007,샤페론,KOSDAQ,기술성장기업부,3530,2,-35,-0.98,3590,3590,3480,115781,409666590,81440739430,23071031,KSQ
064480,KR7064480007,브리지텍,KOSDAQ,벤처기업부,6810,2,-30,-0.44,6850,6930,6750,51618,352893080,81396525000,11952500,KSQ
007110,KR7007110000,일신석재,KOSPI,,1048,1,12,1.16,1036,1050,1031,126491,132103305,81174527280,77456610,STK
348030,KR7348030008,모비릭스,KOSDAQ,우량기업부,8440,1,20,0.24,8420,8540,8380,5700,48132810,81056072000,9603800,KSQ
006340,KR7006340004,대원전선,KOSPI,,1125,1,6,0.54,1130,1130,1118,106263,119295293,80960100750,71964534,STK
042110,KR7042110007,에스씨디,KOSDAQ,우량기업부,1672,1,4,0.24,1668,1674,1653,98891,164401535,80807031008,48329564,KSQ
037330,KR7037330008,인지디스플레,KOSDAQ,우량기업부,1835,1,24,1.33,1810,1850,1803,100783,184129768,80529386040,43885224,KSQ
069460,KR7069460004,대호에이엘,KOSPI,,1215,1,56,4.83,1200,1250,1083,1141920,1359745766,80512015095,66265033,STK
009440,KR7009440009,KC그린홀딩스,KOSPI,,3575,2,-35,-0.97,3560,3670,3560,83157,298975705,80205053500,22434980,STK
412350,KR7412350001,레이저쎌,KOSDAQ,기술성장기업부,9210,3,0,0.0,9230,9370,9190,97659,904118710,80186607120,8706472,KSQ
389030,KR7389030008,지니너스,KOSDAQ,기술성장기업부,2410,1,5,0.21,2480,2480,2310,464822,1105434680,80175506450,33267845,KSQ
076080,KR7076080001,웰크론한텍,KOSDAQ,중견기업부,3545,1,35,1.0,3525,3645,3500,197347,704959320,80096283020,22594156,KSQ
049550,KR7049550007,잉크테크,KOSDAQ,벤처기업부,4085,2,-45,-1.09,4130,4290,4065,16730,69620805,80091641545,19606277,KSQ
200350,KR7200350007,래몽래인,KOSDAQ,기술성장기업부,12320,2,-80,-0.65,12310,12610,12220,128797,1596516660,79748641280,6473104,KSQ
03473K,KR703473K016,SK우,KOSPI,,140800,1,1500,1.08,139500,141400,139500,1645,231356200,79711808000,566135,STK
180060,KR7180060006,탑선,KONEX,일반기업부,8520,3,0,0.0,8520,9000,8300,414,3508960,79642114320,9347666,KNX
017480,KR7017480005,삼현철강,KOSDAQ,우량기업부,5070,1,20,0.4,5060,5090,5030,6406,32448120,79613652300,15702890,KSQ
058110,KR7058110008,멕아이씨에스,KOSDAQ,기술성장기업부,4960,1,495,11.09,4500,4960,4415,2818312,13301567425,79610628800,16050530,KSQ
446070,KR7446070005,유니드비티플러스,KOSPI,,7490,2,-20,-0.27,7570,7620,7380,72529,542456740,79478000350,10611215,STK
000890,KR7000890004,보해양조,KOSPI,,571,1,5,0.88,561,576,561,353320,201009982,79437593659,139120129,STK
015710,KR7015710007,코콤,KOSDAQ,중견기업부,4530,1,45,1.0,4505,4550,4480,35291,159493825,79413165000,17530500,KSQ
189980,KR7189980006,흥국에프엔비,KOSDAQ,우량기업부,1978,1,6,0.3,1974,1978,1956,28515,56183152,79392621806,40137827,KSQ
049480,KR7049480007,오픈베이스,KOSDAQ,우량기업부,2525,2,-5,-0.2,2540,2560,2520,132855,337205555,79341517075,31422383,KSQ
148150,KR7148150006,세경하이테크,KOSDAQ,우량기업부,6730,2,-200,-2.89,7000,7000,6560,208708,1408836890,79308211130,11784281,KSQ
405000,KR7405000001,플라즈맵,KOSDAQ,기술성장기업부,4085,2,-95,-2.27,4180,4200,4085,64347,266709435,79291859820,19410492,KSQ
038070,KR7038070009,서린바이오,KOSDAQ,우량기업부,9110,1,50,0.55,9100,9120,9040,7840,71248220,79263158360,8700676,KSQ
109860,KR7109860007,동일금속,KOSDAQ,우량기업부,8710,2,-30,-0.34,8800,8800,8660,16132,140072680,79261000000,9100000,KSQ
041650,KR7041650003,상신브레이크,KOSPI,,3685,1,35,0.96,3645,3685,3605,82574,301716445,79122293250,21471450,STK
024800,KR7024800005,유성티엔에스,KOSDAQ,우량기업부,2135,2,-10,-0.47,2125,2145,2090,50790,107564130,79105618620,37051812,KSQ
088280,KR7088280003,쏘닉스,KOSDAQ,기술성장기업부,4570,2,-20,-0.44,4580,4620,4510,187550,855175290,79090659300,17306490,KSQ
081150,KR7081150005,티플랙스,KOSDAQ,우량기업부,3250,1,60,1.88,3185,3275,3185,177948,577676905,78872306500,24268402,KSQ
288980,KR7288980006,모아데이타,KOSDAQ,기술성장기업부,2340,1,10,0.43,2330,2400,2330,456206,1077933250,78815440080,33681812,KSQ
041910,KR7041910001,에스텍파마,KOSDAQ,우량기업부,6610,3,0,0.0,6610,6640,6590,7737,51110680,78647518430,11898263,KSQ
317690,KR7317690006,퀀타매트릭스,KOSDAQ,기술성장기업부,4750,1,270,6.03,4485,4795,4435,88894,411619580,78552702250,16537411,KSQ
064850,KR7064850001,에프앤가이드,KOSDAQ,벤처기업부,6490,1,30,0.46,6500,6550,6460,2573,16741580,78399200000,12080000,KSQ
014790,KR7014790000,HL D&I,KOSPI,,2070,1,10,0.49,2060,2160,2050,25322,52916610,78367304070,37858601,STK
340810,KR7340810001,씨유박스,KOSDAQ,기술성장기업부,7570,2,-160,-2.07,7780,7800,7350,64498,496334210,78333307770,10347861,KSQ
205500,KR7205500002,액션스퀘어,KOSDAQ,중견기업부,1681,2,-43,-2.49,1736,1739,1611,103378,170810880,78243923498,46546058,KSQ
289860,KR7289860009,지슨,KONEX,일반기업부,4500,1,110,2.51,4390,4500,4390,3007,13435705,77983105500,17329579,KNX
092300,KR7092300003,현우산업,KOSDAQ,중견기업부,4175,2,-45,-1.07,4220,4265,4155,78798,331820105,77959006800,18672816,KSQ
014190,KR7014190003,원익큐브,KOSDAQ,우량기업부,2200,2,-70,-3.08,2445,2550,2065,14513393,33312806565,77879793200,35399906,KSQ
017180,KR7017180001,명문제약,KOSPI,,2290,2,-35,-1.51,2325,2360,2285,101278,232738040,77753409660,33953454,STK
338100,KR7338100001,NH프라임리츠,KOSPI,,4160,2,-10,-0.24,4170,4175,4145,10592,44009230,77625600000,18660000,STK
038010,KR7038010005,제일테크노스,KOSDAQ,중견기업부,8620,1,130,1.53,8490,8640,8270,92769,791683040,77580000000,9000000,KSQ
142210,KR7142210004,유니트론텍,KOSDAQ,우량기업부,4025,3,0,0.0,4025,4075,4010,94480,380967360,77465520300,19246092,KSQ
239340,KR7239340003,줌인터넷,KOSDAQ,중견기업부,2870,1,5,0.17,2885,2905,2860,285100,855150100,77431549580,26979634,KSQ
111110,KR7111110003,호전실업,KOSPI,,7940,1,30,0.38,7910,7940,7840,13045,102818210,77414872960,9749984,STK
039830,KR7039830005,오로라,KOSDAQ,우량기업부,7190,3,0,0.0,7160,7230,7110,6086,43608940,77385179100,10762890,KSQ
175250,KR7175250000,아이큐어,KOSDAQ,기술성장기업부,2060,2,-55,-2.6,2115,2130,2050,80793,167974370,77370238080,37558368,KSQ
376180,KR7376180006,피코그램,KOSDAQ,벤처기업부,4200,1,45,1.08,4155,4265,4155,48331,203897785,77350803600,18416858,KSQ
014570,KR7014570006,고려제약,KOSDAQ,우량기업부,7030,2,-30,-0.42,7130,7130,7020,21811,153664710,77330000000,11000000,KSQ
002140,KR7002140002,고려산업,KOSPI,,3100,1,5,0.16,3090,3115,3090,72659,225161815,77312217500,24939425,STK
378850,KR7378850002,화승알앤에이,KOSPI,,4065,1,60,1.5,4005,4090,4005,36927,149799970,77209077495,18993623,STK
147830,KR7147830004,제룡산업,KOSDAQ,벤처기업부,3860,1,40,1.05,3800,3940,3750,481419,1859062530,77200000000,20000000,KSQ
002230,KR7002230001,피에스텍,KOSDAQ,중견기업부,3980,1,30,0.76,3955,3980,3955,1692,6709640,77095278540,19370673,KSQ
001260,KR7001260009,남광토건,KOSPI,,7820,1,60,0.77,7750,7820,7700,10828,84156260,76890713040,9832572,STK
053270,KR7053270005,구영테크,KOSDAQ,중견기업부,2870,1,75,2.68,2815,2900,2810,214451,614253545,76796401360,26758328,KSQ
038870,KR7038870002,에코바이오,KOSDAQ,중견기업부,5630,1,110,1.99,5560,5730,5560,136539,769783230,76694461060,13622462,KSQ
041460,KR7041460007,한국전자인증,KOSDAQ,중견기업부,4030,1,10,0.25,4005,4060,3970,99793,399585565,76570000000,19000000,KSQ
322180,KR7322180001,티라유텍,KOSDAQ,벤처기업부,4630,1,50,1.09,4615,4740,4520,77737,361261295,76485169250,16519475,KSQ
115180,KR7115180002,큐리언트,KOSDAQ,벤처기업부,6150,1,100,1.65,6500,7140,6000,984518,6310039690,76481172450,12435963,KSQ
224110,KR7224110007,에이텍모빌리티,KOSDAQ,벤처기업부,14310,1,70,0.49,14370,14400,14150,19475,276803820,76415400000,5340000,KSQ
002920,KR7002920007,유성기업,KOSPI,,2945,1,5,0.17,2945,2955,2935,28494,83927655,76415387500,25947500,STK
101170,KR7101170009,우림피티에스,KOSDAQ,벤처기업부,5660,1,50,0.89,5620,5690,5560,46058,259925310,76410000000,13500000,KSQ
095270,KR7095270005,웨이브일렉트로,KOSDAQ,벤처기업부,5100,1,10,0.2,5120,5350,5030,34280,176757340,76353405600,14971256,KSQ
263770,KR7263770000,유에스티,KOSDAQ,벤처기업부,3220,1,20,0.63,3170,3230,3160,26219,83959900,76314553840,23700172,KSQ
265740,KR7265740001,엔에프씨,KOSDAQ,중견기업부,8540,2,-20,-0.23,8560,8560,8500,10181,86663090,76277572000,8931800,KSQ
296160,KR7296160005,프로젠,KONEX,일반기업부,6600,2,-400,-5.71,7090,7090,6600,18012,120816790,76246500000,11552500,KNX
088910,KR7088910005,동우팜투테이블,KOSDAQ,중견기업부,2950,1,10,0.34,2940,2960,2915,73152,214872560,76203703800,25831764,KSQ
173940,KR7173940008,에프엔씨엔터,KOSDAQ,중견기업부,4950,3,0,0.0,4950,4995,4940,6070,30087200,76194399600,15392808,KSQ
145210,KR7145210001,다이나믹디자인,KOSPI,,4400,1,160,3.77,4195,4490,4110,765909,3308648960,76124809200,17301093,STK
290740,KR7290740000,액트로,KOSDAQ,벤처기업부,7560,2,-20,-0.26,7590,7670,7390,15614,116877020,76091483160,10065011,KSQ
303530,KR7303530000,이노뎁,KOSDAQ,벤처기업부,10320,2,-50,-0.48,10350,10500,10220,27089,280939510,75741565680,7339299,KSQ
043260,KR7043260009,성호전자,KOSDAQ,우량기업부,1414,1,24,1.73,1390,1431,1380,206241,291256104,75515212976,53405384,KSQ
185490,KR7185490000,아이진,KOSDAQ,벤처기업부,3510,2,-480,-12.03,4480,4625,3510,3176962,12815265000,75388973400,21478340,KSQ
128540,KR7128540002,에코캡,KOSDAQ,벤처기업부,2820,1,40,1.44,2945,3250,2800,857733,2582986760,75267097200,26690460,KSQ
008870,KR7008870008,금비,KOSPI,,75200,1,300,0.4,74100,75800,74100,1913,143633700,75200000000,1000000,STK
004920,KR7004920005,씨아이테크,KOSPI,,1500,2,-67,-4.28,1580,1580,1468,579766,868426713,75098689500,50065793,STK
003010,KR7003010006,혜인,KOSPI,,5900,1,480,8.86,5420,6550,5390,6859294,41802245770,75005207300,12712747,STK
014440,KR7014440002,영보화학,KOSPI,,3750,1,70,1.9,3680,3870,3650,106728,400976650,75000000000,20000000,STK
053160,KR7053160008,프리엠스,KOSDAQ,중견기업부,12500,1,130,1.05,12270,12540,12250,21279,264778950,75000000000,6000000,KSQ
